season,fixture_id,kickoff_at,league,country,home_team,away_team,model,source_file,selection_rule,favorite_side,favorite_team,underdog_team,market_favorite_side,model_matches_market_favorite,elo_gap,sgp_hit,favorite_win,favorite_goals,model_p_joint,sgp_pricing_source,sgp_odds,favorite_ml_odds,opposite_ml_odds,team_total_over_1_5_odds,team_total_under_1_5_odds,bookmaker_id,bookmaker_name,odds_type
2025-26,1013,2026-03-08T16:15:00,Ligue 1,France,Brest,Le Havre AC,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Brest,Le Havre AC,home,1,134.040355,1,1,2,0.347585,synthesized,2.310943,1.89,4.57,2.1,1.78,1,Pinnacle,closing
2025-26,1013,2026-03-08T16:15:00,Ligue 1,France,Brest,Le Havre AC,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Brest,Le Havre AC,home,1,134.040355,1,1,2,0.347585,synthesized,2.310943,1.89,4.57,2.1,1.78,1,Pinnacle,closing
2025-26,1016,2026-03-08T19:45:00,Ligue 1,France,Lyon,Paris FC,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lyon,Paris FC,home,1,161.775725,0,0,1,0.416647,synthesized,2.139764,1.84,4.68,1.97,1.88,1,Pinnacle,closing
2025-26,1016,2026-03-08T19:45:00,Ligue 1,France,Lyon,Paris FC,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lyon,Paris FC,home,1,161.775725,0,0,1,0.343777,synthesized,2.139764,1.84,4.68,1.97,1.88,1,Pinnacle,closing
2025-26,1016,2026-03-08T19:45:00,Ligue 1,France,Lyon,Paris FC,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lyon,Paris FC,home,1,161.775725,0,0,1,0.343777,synthesized,2.139764,1.84,4.68,1.97,1.88,1,Pinnacle,closing
2025-26,1016,2026-03-08T19:45:00,Ligue 1,France,Lyon,Paris FC,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lyon,Paris FC,home,1,161.775725,0,0,1,0.353924,synthesized,2.139764,1.84,4.68,1.97,1.88,1,Pinnacle,closing
2025-26,1016,2026-03-08T19:45:00,Ligue 1,France,Lyon,Paris FC,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lyon,Paris FC,home,1,161.775725,0,0,1,0.353924,synthesized,2.139764,1.84,4.68,1.97,1.88,1,Pinnacle,closing
2025-26,1017,2026-03-13T19:45:00,Ligue 1,France,Marseille,AJ Auxerre,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Marseille,AJ Auxerre,home,1,222.511774,0,1,1,0.39407,synthesized,1.40603,1.42,7.88,1.53,2.6,1,Pinnacle,closing
2025-26,1017,2026-03-13T19:45:00,Ligue 1,France,Marseille,AJ Auxerre,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Marseille,AJ Auxerre,home,1,222.511774,0,1,1,0.311543,synthesized,1.40603,1.42,7.88,1.53,2.6,1,Pinnacle,closing
2025-26,1017,2026-03-13T19:45:00,Ligue 1,France,Marseille,AJ Auxerre,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Marseille,AJ Auxerre,home,1,222.511774,0,1,1,0.311543,synthesized,1.40603,1.42,7.88,1.53,2.6,1,Pinnacle,closing
2025-26,1017,2026-03-13T19:45:00,Ligue 1,France,Marseille,AJ Auxerre,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Marseille,AJ Auxerre,home,1,222.511774,0,1,1,0.321092,synthesized,1.40603,1.42,7.88,1.53,2.6,1,Pinnacle,closing
2025-26,1017,2026-03-13T19:45:00,Ligue 1,France,Marseille,AJ Auxerre,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Marseille,AJ Auxerre,home,1,222.511774,0,1,1,0.321092,synthesized,1.40603,1.42,7.88,1.53,2.6,1,Pinnacle,closing
2025-26,1018,2026-03-14T16:00:00,Ligue 1,France,Lorient,Lens,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lens,Lorient,away,1,98.752223,0,0,1,0.445004,synthesized,1.734413,1.67,5.25,1.69,2.24,1,Pinnacle,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V2,bully_engine_v2.py,is_bully_spot,home,Lens,Angers,home,1,197.640404,1,1,5,0.439989,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lens,Angers,home,1,197.640404,1,1,5,0.503641,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lens,Angers,home,1,197.640404,1,1,5,0.392822,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lens,Angers,home,1,197.640404,1,1,5,0.392822,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lens,Angers,home,1,197.640404,1,1,5,0.40904,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lens,Angers,home,1,197.640404,1,1,5,0.40904,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,958,2026-03-20T19:45:00,Ligue 1,France,Lens,Angers,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Lens,Angers,home,1,197.640404,1,1,5,0.450629,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,961,2026-03-21T20:05:00,Ligue 1,France,Nice,Paris Saint-Germain,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nice,away,1,195.254803,1,1,4,0.407028,synthesized,1.331477,1.44,6.5,1.36,3.0,2,Bet365,closing
2025-26,961,2026-03-21T20:05:00,Ligue 1,France,Nice,Paris Saint-Germain,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nice,away,1,195.254803,1,1,4,0.339906,synthesized,1.331477,1.44,6.5,1.36,3.0,2,Bet365,closing
2025-26,961,2026-03-21T20:05:00,Ligue 1,France,Nice,Paris Saint-Germain,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nice,away,1,195.254803,1,1,4,0.339906,synthesized,1.331477,1.44,6.5,1.36,3.0,2,Bet365,closing
2025-26,961,2026-03-21T20:05:00,Ligue 1,France,Nice,Paris Saint-Germain,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nice,away,1,195.254803,1,1,4,0.34206,synthesized,1.331477,1.44,6.5,1.36,3.0,2,Bet365,closing
2025-26,961,2026-03-21T20:05:00,Ligue 1,France,Nice,Paris Saint-Germain,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Paris Saint-Germain,Nice,away,1,195.254803,1,1,4,0.34206,synthesized,1.331477,1.44,6.5,1.36,3.0,2,Bet365,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V2,bully_engine_v2.py,is_bully_spot,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.542662,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.583188,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.507789,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.507789,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.494106,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.494106,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,965,2026-03-22T16:15:00,Ligue 1,France,Stade Rennais,Metz,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Stade Rennais,Metz,home,1,254.843324,0,0,0,0.558564,synthesized,1.246167,1.35,9.85,1.37,2.97,3,1xBet,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V2,bully_engine_v2.py,is_bully_spot,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.441534,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.537708,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.388239,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.388239,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.411807,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.411807,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,967,2026-04-03T18:45:00,Ligue 1,France,Paris Saint-Germain,Toulouse,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Paris Saint-Germain,Toulouse,home,1,281.112038,1,1,3,0.430268,synthesized,1.124761,1.28,11.19,1.3,3.76,1,Pinnacle,closing
2025-26,968,2026-04-04T15:00:00,Ligue 1,France,Strasbourg,Nice,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Strasbourg,Nice,home,1,109.101184,1,1,3,0.459593,synthesized,2.115618,1.95,4.03,1.82,2.02,1,Pinnacle,closing
2025-26,975,2026-04-05T18:45:00,Ligue 1,France,AS Monaco,Marseille,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,AS Monaco,Marseille,home,1,50.25331,1,1,2,0.473779,synthesized,2.377687,2.19,3.28,1.82,2.02,1,Pinnacle,closing
2025-26,977,2026-04-10T19:05:00,Ligue 1,France,Marseille,Metz,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Marseille,Metz,home,1,293.062027,1,1,3,0.37093,synthesized,1.069692,1.24,11.62,1.23,4.26,1,Pinnacle,closing
2025-26,977,2026-04-10T19:05:00,Ligue 1,France,Marseille,Metz,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Marseille,Metz,home,1,293.062027,1,1,3,0.308257,synthesized,1.069692,1.24,11.62,1.23,4.26,1,Pinnacle,closing
2025-26,977,2026-04-10T19:05:00,Ligue 1,France,Marseille,Metz,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Marseille,Metz,home,1,293.062027,1,1,3,0.308257,synthesized,1.069692,1.24,11.62,1.23,4.26,1,Pinnacle,closing
2025-26,977,2026-04-10T19:05:00,Ligue 1,France,Marseille,Metz,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Marseille,Metz,home,1,293.062027,1,1,3,0.303603,synthesized,1.069692,1.24,11.62,1.23,4.26,1,Pinnacle,closing
2025-26,977,2026-04-10T19:05:00,Ligue 1,France,Marseille,Metz,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Marseille,Metz,home,1,293.062027,1,1,3,0.303603,synthesized,1.069692,1.24,11.62,1.23,4.26,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V2,bully_engine_v2.py,is_bully_spot,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.503562,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.556016,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.465375,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.465375,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.475152,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.475152,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,979,2026-04-11T19:05:00,Ligue 1,France,Stade Rennais,Angers,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Stade Rennais,Angers,home,1,141.822432,1,1,2,0.553481,synthesized,1.275189,1.33,9.77,1.43,2.88,1,Pinnacle,closing
2025-26,981,2026-04-12T15:15:00,Ligue 1,France,Toulouse,Lille,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lille,Toulouse,away,1,80.129966,1,1,4,0.482966,synthesized,3.15873,2.27,3.53,2.47,1.58,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V2,bully_engine_v2.py,is_bully_spot,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.515315,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.533446,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.472421,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.472421,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.466382,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.466382,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,10,2026-04-17T18:45:00,Ligue 1,France,Lens,Toulouse,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Lens,Toulouse,home,1,167.936281,1,1,3,0.533079,synthesized,1.377748,1.44,7.48,1.47,2.72,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V2,bully_engine_v2.py,is_bully_spot,home,Lille,Nice,home,1,193.002288,0,0,0,0.578405,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lille,Nice,home,1,193.002288,0,0,0,0.660698,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lille,Nice,home,1,193.002288,0,0,0,0.554818,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lille,Nice,home,1,193.002288,0,0,0,0.554818,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lille,Nice,home,1,193.002288,0,0,0,0.562637,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lille,Nice,home,1,193.002288,0,0,0,0.562637,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1468,2026-04-18T19:05:00,Ligue 1,France,Lille,Nice,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Lille,Nice,home,1,193.002288,0,0,0,0.650625,synthesized,1.525592,1.53,6.23,1.57,2.48,1,Pinnacle,closing
2025-26,1469,2026-04-19T13:00:00,Ligue 1,France,AS Monaco,AJ Auxerre,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,AS Monaco,AJ Auxerre,home,1,212.138655,0,0,2,0.370861,synthesized,1.577373,1.58,5.63,1.58,2.46,1,Pinnacle,closing
2025-26,1469,2026-04-19T13:00:00,Ligue 1,France,AS Monaco,AJ Auxerre,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,AS Monaco,AJ Auxerre,home,1,212.138655,0,0,2,0.264276,synthesized,1.577373,1.58,5.63,1.58,2.46,1,Pinnacle,closing
2025-26,1469,2026-04-19T13:00:00,Ligue 1,France,AS Monaco,AJ Auxerre,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,AS Monaco,AJ Auxerre,home,1,212.138655,0,0,2,0.264276,synthesized,1.577373,1.58,5.63,1.58,2.46,1,Pinnacle,closing
2025-26,1469,2026-04-19T13:00:00,Ligue 1,France,AS Monaco,AJ Auxerre,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,AS Monaco,AJ Auxerre,home,1,212.138655,0,0,2,0.288586,synthesized,1.577373,1.58,5.63,1.58,2.46,1,Pinnacle,closing
2025-26,1469,2026-04-19T13:00:00,Ligue 1,France,AS Monaco,AJ Auxerre,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,AS Monaco,AJ Auxerre,home,1,212.138655,0,0,2,0.288586,synthesized,1.577373,1.58,5.63,1.58,2.46,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.491873,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.421782,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.421782,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.425536,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.425536,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1470,2026-04-19T15:15:00,Ligue 1,France,Metz,Paris FC,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Paris FC,Metz,away,1,131.178698,1,1,3,0.526344,synthesized,2.809867,2.3,3.2,2.1,1.78,1,Pinnacle,closing
2025-26,1473,2026-04-19T18:45:00,Ligue 1,France,Paris Saint-Germain,Lyon,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lyon,home,1,201.324081,0,0,1,0.503814,synthesized,1.212465,1.34,8.83,1.34,3.32,1,Pinnacle,closing
2025-26,1473,2026-04-19T18:45:00,Ligue 1,France,Paris Saint-Germain,Lyon,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lyon,home,1,201.324081,0,0,1,0.348526,synthesized,1.212465,1.34,8.83,1.34,3.32,1,Pinnacle,closing
2025-26,1473,2026-04-19T18:45:00,Ligue 1,France,Paris Saint-Germain,Lyon,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lyon,home,1,201.324081,0,0,1,0.348526,synthesized,1.212465,1.34,8.83,1.34,3.32,1,Pinnacle,closing
2025-26,1473,2026-04-19T18:45:00,Ligue 1,France,Paris Saint-Germain,Lyon,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lyon,home,1,201.324081,0,0,1,0.386384,synthesized,1.212465,1.34,8.83,1.34,3.32,1,Pinnacle,closing
2025-26,1473,2026-04-19T18:45:00,Ligue 1,France,Paris Saint-Germain,Lyon,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Paris Saint-Germain,Lyon,home,1,201.324081,0,0,1,0.386384,synthesized,1.212465,1.34,8.83,1.34,3.32,1,Pinnacle,closing
