subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
positive_edge,2023-24,6709,2023-09-30T16:45:00+00:00,Eredivisie,Netherlands,PSV,FC Volendam,home,PSV,away,FC Volendam,0.162069,0.20172,0.039651,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,25.02,1.06,40.6,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.06,-1.0,,,,,,,,,,
positive_edge,2023-24,6710,2023-09-30T16:45:00+00:00,Eredivisie,Netherlands,FC Utrecht,Almere City,home,FC Utrecht,away,Almere City,0.059884,0.27594,0.216056,away,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,4.53,1.58,5.95,,,2.57,,2.57,,1.57,,1.57,,1,0,1,0,0,1,0,1,-1.0,-1.0,4.95,,,1.57,,1.57,,-1.0,,-1.0,
positive_edge,2023-24,6711,2023-09-30T19:00:00+00:00,Eredivisie,Netherlands,FC Twente,SC Heerenveen,home,FC Twente,away,SC Heerenveen,0.075445,0.246681,0.171236,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,5.65,1.35,8.63,,,,,,,,,,,1,1,1,1,0,0,0,0,-1.0,0.35,-1.0,,,,,,,,,,
positive_edge,2023-24,6715,2023-10-01T14:45:00+00:00,Eredivisie,Netherlands,AZ,Fortuna Sittard,home,AZ,away,Fortuna Sittard,0.081384,0.261097,0.179712,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,5.4,1.37,8.67,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.37,-1.0,,,,,,,,,,
positive_edge,2023-24,6720,2023-10-07T19:00:00+00:00,Eredivisie,Netherlands,Vitesse,Excelsior,home,Vitesse,away,Excelsior,0.054217,0.283857,0.22964,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,4.22,1.76,4.41,,,2.2,,2.2,,1.72,,1.72,,1,1,1,1,0,0,0,0,3.22,-1.0,-1.0,,,1.2,,1.2,,-1.0,,-1.0,
positive_edge,2023-24,6721,2023-10-08T10:15:00+00:00,Eredivisie,Netherlands,PEC Zwolle,Feyenoord,away,Feyenoord,home,PEC Zwolle,0.069879,0.224707,0.154828,away,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,6.38,1.31,10.84,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.31,-1.0,,,,,,,,,,
positive_edge,2023-24,6724,2023-10-08T14:45:00+00:00,Eredivisie,Netherlands,Sparta Rotterdam,PSV,away,PSV,home,Sparta Rotterdam,0.072118,0.247814,0.175696,away,0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,5.66,1.42,8.02,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.42,-1.0,,,,,,,,,,
positive_edge,2023-24,6725,2023-10-21T16:45:00+00:00,Eredivisie,Netherlands,PSV,Fortuna Sittard,home,PSV,away,Fortuna Sittard,0.062699,0.158943,0.096243,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,9.79,1.11,17.16,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.11,-1.0,,,,,,,,,,
positive_edge,2023-24,6726,2023-10-21T16:45:00+00:00,Eredivisie,Netherlands,RKC Waalwijk,FC Volendam,home,RKC Waalwijk,away,FC Volendam,0.079259,0.299907,0.220647,home,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,4.4,1.73,4.45,,,2.44,1.44,2.44,1.44,1.53,2.95,1.53,2.95,0,1,0,1,1,0,1,0,-1.0,0.73,-1.0,,,-1.0,0.44,-1.0,0.44,0.53,-1.0,0.53,-1.0
positive_edge,2023-24,6728,2023-10-21T19:00:00+00:00,Eredivisie,Netherlands,Feyenoord,Vitesse,home,Feyenoord,away,Vitesse,0.145847,0.243961,0.098115,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,10.08,1.16,20.06,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.16,-1.0,,,,,,,,,,
positive_edge,2023-24,6736,2023-10-28T18:00:00+00:00,Eredivisie,Netherlands,Sparta Rotterdam,RKC Waalwijk,home,Sparta Rotterdam,away,RKC Waalwijk,0.059768,0.310956,0.251188,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.88,1.8,4.7,,,2.11,1.43,2.11,1.43,1.79,3.01,1.79,3.01,0,1,0,1,1,0,1,0,-1.0,0.8,-1.0,,,-1.0,0.43,-1.0,0.43,0.79,-1.0,0.79,-1.0
positive_edge,2023-24,6742,2023-11-02T19:00:00+00:00,Eredivisie,Netherlands,Ajax,FC Volendam,home,Ajax,away,FC Volendam,0.103709,0.237791,0.134082,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,7.63,1.31,12.04,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.31,-1.0,,,,,,,,,,
positive_edge,2023-24,6743,2023-11-04T15:30:00+00:00,Eredivisie,Netherlands,Heracles Almelo,PSV,away,PSV,home,Heracles Almelo,0.066862,0.189301,0.122439,away,0,6,6,0,1,0,0,1,0,0,1,0,0,0,0,0,7.97,1.23,11.59,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.23,-1.0,,,,,,,,,,
positive_edge,2023-24,6744,2023-11-04T17:45:00+00:00,Eredivisie,Netherlands,RKC Waalwijk,Feyenoord,away,Feyenoord,home,RKC Waalwijk,0.137045,0.247502,0.110457,away,1,2,3,0,1,0,0,1,1,1,0,0,0,0,0,0,8.77,1.18,14.12,,,,,,,,,,,1,0,0,1,0,1,1,0,-1.0,0.18,-1.0,,,,,,,,,,
positive_edge,2023-24,6745,2023-11-04T17:45:00+00:00,Eredivisie,Netherlands,Excelsior,AZ,away,AZ,home,Excelsior,0.050668,0.236021,0.185353,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,5.31,1.41,8.44,,,1.43,2.62,2.62,1.43,2.9,1.52,1.52,2.9,1,1,1,1,0,0,0,0,4.31,-1.0,-1.0,,,0.43,1.62,1.62,0.43,-1.0,-1.0,-1.0,-1.0
