season,fixture_id,kickoff_at,league,country,home_team,away_team,model,source_file,selection_rule,favorite_side,favorite_team,underdog_team,market_favorite_side,model_matches_market_favorite,elo_gap,sgp_hit,favorite_win,favorite_goals,model_p_joint,sgp_pricing_source,sgp_odds,favorite_ml_odds,opposite_ml_odds,team_total_over_1_5_odds,team_total_under_1_5_odds,bookmaker_id,bookmaker_name,odds_type
2025-26,5272,2025-09-20T17:30:00,La Liga,Spain,Villarreal,Osasuna,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Villarreal,Osasuna,home,1,146.214031,1,1,2,0.351526,synthesized,1.864435,1.71,5.43,1.79,2.01,1,Pinnacle,closing
2025-26,5272,2025-09-20T17:30:00,La Liga,Spain,Villarreal,Osasuna,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Villarreal,Osasuna,home,1,146.214031,1,1,2,0.252694,synthesized,1.864435,1.71,5.43,1.79,2.01,1,Pinnacle,closing
2025-26,5272,2025-09-20T17:30:00,La Liga,Spain,Villarreal,Osasuna,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Villarreal,Osasuna,home,1,146.214031,1,1,2,0.252694,synthesized,1.864435,1.71,5.43,1.79,2.01,1,Pinnacle,closing
2025-26,5272,2025-09-20T17:30:00,La Liga,Spain,Villarreal,Osasuna,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Villarreal,Osasuna,home,1,146.214031,1,1,2,0.282097,synthesized,1.864435,1.71,5.43,1.79,2.01,1,Pinnacle,closing
2025-26,5272,2025-09-20T17:30:00,La Liga,Spain,Villarreal,Osasuna,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Villarreal,Osasuna,home,1,146.214031,1,1,2,0.282097,synthesized,1.864435,1.71,5.43,1.79,2.01,1,Pinnacle,closing
2025-26,5275,2025-09-21T15:15:00,La Liga,Spain,Mallorca,Atlético Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Atlético Madrid,Mallorca,away,1,123.327872,0,0,1,0.478535,synthesized,2.174308,1.79,5.13,2.08,1.81,1,Pinnacle,closing
2025-26,5276,2025-09-21T17:30:00,La Liga,Spain,Elche,Real Oviedo,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Elche,Real Oviedo,home,1,84.121731,0,1,1,0.467419,synthesized,2.843314,2.01,4.43,2.46,1.53,1,Pinnacle,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.523211,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.661256,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.4649,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.4649,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.503921,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.503921,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5277,2025-09-21T20:00:00,La Liga,Spain,Barcelona,Getafe,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Getafe,home,1,312.992949,1,1,3,0.550923,synthesized,1.140682,1.25,11.0,1.28,3.5,2,Bet365,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,V2,bully_engine_v2.py,is_bully_spot,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.46105,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.384738,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.393808,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.393808,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.353487,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5278,2025-09-23T18:00:00,La Liga,Spain,Athletic Club,Girona,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Athletic Club,Girona,home,1,249.865067,0,0,1,0.353487,synthesized,1.508582,1.46,7.78,1.63,2.35,1,Pinnacle,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.426562,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.341408,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.341408,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.355095,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.355095,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5280,2025-09-23T20:30:00,La Liga,Spain,Levante,Real Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Madrid,Levante,away,1,195.257626,1,1,4,0.424444,synthesized,1.20959,1.3,9.0,1.33,3.25,2,Bet365,closing
2025-26,5283,2025-09-24T20:30:00,La Liga,Spain,Atlético Madrid,Rayo Vallecano,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Rayo Vallecano,home,1,169.482902,1,1,3,0.395363,synthesized,1.519172,1.47,7.7,1.64,2.34,1,Pinnacle,closing
2025-26,5283,2025-09-24T20:30:00,La Liga,Spain,Atlético Madrid,Rayo Vallecano,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Rayo Vallecano,home,1,169.482902,1,1,3,0.333878,synthesized,1.519172,1.47,7.7,1.64,2.34,1,Pinnacle,closing
2025-26,5283,2025-09-24T20:30:00,La Liga,Spain,Atlético Madrid,Rayo Vallecano,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Rayo Vallecano,home,1,169.482902,1,1,3,0.333878,synthesized,1.519172,1.47,7.7,1.64,2.34,1,Pinnacle,closing
2025-26,5283,2025-09-24T20:30:00,La Liga,Spain,Atlético Madrid,Rayo Vallecano,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Rayo Vallecano,home,1,169.482902,1,1,3,0.340099,synthesized,1.519172,1.47,7.7,1.64,2.34,1,Pinnacle,closing
2025-26,5283,2025-09-24T20:30:00,La Liga,Spain,Atlético Madrid,Rayo Vallecano,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Rayo Vallecano,home,1,169.482902,1,1,3,0.340099,synthesized,1.519172,1.47,7.7,1.64,2.34,1,Pinnacle,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.643077,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.469191,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.469191,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.505538,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.505538,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5286,2025-09-25T20:30:00,La Liga,Spain,Real Oviedo,Barcelona,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Barcelona,Real Oviedo,away,1,200.568276,1,1,3,0.664874,synthesized,1.118835,1.2,13.0,1.28,3.5,2,Bet365,closing
2025-26,5287,2025-09-26T20:00:00,La Liga,Spain,Girona,Espanyol,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Espanyol,Girona,home,0,21.579081,0,0,0,0.478904,synthesized,4.507922,2.87,2.66,2.78,1.47,1,Pinnacle,closing
2025-26,5289,2025-09-27T15:15:00,La Liga,Spain,Atlético Madrid,Real Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Madrid,Atlético Madrid,away,1,63.433549,0,0,2,0.448114,synthesized,2.745743,2.27,3.23,2.07,1.8,1,Pinnacle,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.551014,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.686957,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.503612,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.503612,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.534956,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.534956,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5294,2025-09-28T17:30:00,La Liga,Spain,Barcelona,Real Sociedad,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Real Sociedad,home,1,327.511223,1,1,2,0.605529,synthesized,1.198414,1.36,8.0,1.28,3.5,2,Bet365,closing
2025-26,5296,2025-09-30T19:00:00,La Liga,Spain,Valencia,Real Oviedo,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Valencia,Real Oviedo,home,1,101.486881,0,0,1,0.434689,synthesized,2.003759,1.68,5.99,2.01,1.85,1,Pinnacle,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.539157,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.384032,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.384032,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.415962,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.415962,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5303,2025-10-05T15:15:00,La Liga,Spain,Sevilla,Barcelona,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Barcelona,Sevilla,away,1,222.977408,0,0,1,0.495783,synthesized,1.494275,1.5,5.25,1.44,2.62,2,Bet365,closing
2025-26,5306,2025-10-05T20:00:00,La Liga,Spain,Celta Vigo,Atlético Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Atlético Madrid,Celta Vigo,away,1,86.041944,0,0,1,0.510482,synthesized,2.043791,1.83,4.6,1.88,1.98,1,Pinnacle,closing
2025-26,452,2025-10-18T12:00:00,La Liga,Spain,Sevilla,Mallorca,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Sevilla,Mallorca,home,1,90.31808,0,0,1,0.480861,synthesized,2.199032,1.82,5.11,2.08,1.79,1,Pinnacle,closing
2025-26,452,2025-10-18T12:00:00,La Liga,Spain,Sevilla,Mallorca,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Sevilla,Mallorca,home,1,90.31808,0,0,1,0.45939,synthesized,2.199032,1.82,5.11,2.08,1.79,1,Pinnacle,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.460303,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.53909,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.395448,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.395448,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.412097,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.412097,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,453,2025-10-18T14:15:00,La Liga,Spain,Barcelona,Girona,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Girona,home,1,334.7353,1,1,2,0.455727,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,V2,bully_engine_v2.py,is_bully_spot,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.442054,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.481498,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.374078,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.374078,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.394204,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,455,2025-10-18T19:00:00,La Liga,Spain,Atlético Madrid,Osasuna,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Osasuna,home,1,173.37919,0,1,1,0.394204,synthesized,1.340712,1.34,10.46,1.52,2.6,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.519685,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.385678,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.385678,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.405311,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.405311,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,459,2025-10-19T19:00:00,La Liga,Spain,Getafe,Real Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Madrid,Getafe,away,1,225.40173,0,1,1,0.501386,synthesized,1.510396,1.46,7.52,1.62,2.36,1,Pinnacle,closing
2025-26,464,2025-10-25T16:30:00,La Liga,Spain,Athletic Club,Getafe,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Athletic Club,Getafe,home,1,208.467711,0,0,0,0.277399,synthesized,2.175528,1.65,6.67,2.24,1.69,1,Pinnacle,closing
2025-26,464,2025-10-25T16:30:00,La Liga,Spain,Athletic Club,Getafe,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Athletic Club,Getafe,home,1,208.467711,0,0,0,0.27073,synthesized,2.175528,1.65,6.67,2.24,1.69,1,Pinnacle,closing
2025-26,464,2025-10-25T16:30:00,La Liga,Spain,Athletic Club,Getafe,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Athletic Club,Getafe,home,1,208.467711,0,0,0,0.27073,synthesized,2.175528,1.65,6.67,2.24,1.69,1,Pinnacle,closing
2025-26,464,2025-10-25T16:30:00,La Liga,Spain,Athletic Club,Getafe,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Athletic Club,Getafe,home,1,208.467711,0,0,0,0.255153,synthesized,2.175528,1.65,6.67,2.24,1.69,1,Pinnacle,closing
2025-26,464,2025-10-25T16:30:00,La Liga,Spain,Athletic Club,Getafe,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Athletic Club,Getafe,home,1,208.467711,0,0,0,0.255153,synthesized,2.175528,1.65,6.67,2.24,1.69,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V2,bully_engine_v2.py,is_bully_spot,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.47247,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.512514,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.415915,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.415915,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.420447,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.420447,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,473,2025-11-01T15:15:00,La Liga,Spain,Atlético Madrid,Sevilla,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Atlético Madrid,Sevilla,home,1,256.207396,1,1,3,0.451941,synthesized,1.342318,1.34,9.38,1.5,2.65,1,Pinnacle,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V2,bully_engine_v2.py,is_bully_spot,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.481869,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.55919,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.42673,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.42673,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.437247,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.437247,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
2025-26,475,2025-11-01T20:00:00,La Liga,Spain,Real Madrid,Valencia,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Real Madrid,Valencia,home,1,326.610528,1,1,4,0.492148,synthesized,1.022085,1.14,17.0,1.2,4.33,2,Bet365,closing
