subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
surviving_rule,2023-24,3201,2023-11-12T14:00:00+00:00,Ligue 1,France,Metz,Nantes,away,Nantes,home,Metz,0.023209,0.328795,0.305586,home,3,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,3.2,2.37,3.47,1.85,2.05,1.43,1.61,1.61,1.43,2.98,2.45,2.45,2.98,0,1,1,0,1,0,0,1,-1.0,-1.0,2.47,-1.0,1.05,-1.0,0.61,0.61,-1.0,1.98,-1.0,-1.0,1.98
surviving_rule,2023-24,3202,2023-11-12T16:05:00+00:00,Ligue 1,France,Stade Rennais,Lyon,home,Stade Rennais,away,Lyon,0.056129,0.30616,0.250031,away,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,3.93,1.93,4.08,2.15,1.67,2.07,1.43,2.07,1.43,1.85,3.01,1.85,3.01,1,1,1,1,0,0,0,0,-1.0,-1.0,3.08,1.15,-1.0,1.07,0.43,1.07,0.43,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3208,2023-11-26T14:00:00+00:00,Ligue 1,France,Lorient,Metz,home,Lorient,away,Metz,0.033573,0.323011,0.289439,away,2,3,5,0,0,1,0,1,0,1,0,0,0,0,0,0,3.36,2.1,3.93,1.7,2.1,1.65,,1.65,,2.37,,2.37,,0,0,0,0,1,1,1,1,-1.0,-1.0,2.93,-1.0,1.1,-1.0,,-1.0,,1.37,,1.37,
surviving_rule,2023-24,3209,2023-11-26T14:00:00+00:00,Ligue 1,France,Montpellier HSC,Brest,home,Montpellier HSC,away,Brest,0.045996,0.329434,0.283438,away,1,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,3.43,2.35,3.21,1.92,1.98,1.67,1.46,1.67,1.46,2.33,2.92,2.33,2.92,1,0,1,0,0,1,0,1,-1.0,-1.0,2.21,-1.0,0.98,0.67,-1.0,0.67,-1.0,-1.0,1.92,-1.0,1.92
surviving_rule,2023-24,3210,2023-11-26T14:00:00+00:00,Ligue 1,France,Nantes,Le Havre AC,home,Nantes,away,Le Havre AC,0.040594,0.329495,0.288901,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.36,2.0,4.3,1.73,2.08,1.64,,1.64,,2.38,,2.38,,1,1,1,1,0,0,0,0,2.36,-1.0,-1.0,0.73,-1.0,0.64,,0.64,,-1.0,,-1.0,
surviving_rule,2023-24,3211,2023-11-26T16:05:00+00:00,Ligue 1,France,Stade Rennais,Stade de Reims,home,Stade Rennais,away,Stade de Reims,0.06326,0.32973,0.26647,home,3,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,3.65,2.12,3.54,1.96,1.94,1.88,1.47,1.88,1.47,2.01,2.88,2.01,2.88,0,1,0,1,1,0,1,0,-1.0,1.12,-1.0,-1.0,0.94,-1.0,0.47,-1.0,0.47,1.01,-1.0,1.01,-1.0
surviving_rule,2023-24,3214,2023-12-01T20:00:00+00:00,Ligue 1,France,Stade de Reims,Strasbourg,home,Stade de Reims,away,Strasbourg,0.070749,0.323683,0.252934,home,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,3.83,1.74,5.09,2.0,1.9,2.07,,2.07,,1.82,,1.82,,0,1,0,1,1,0,1,0,-1.0,0.74,-1.0,-1.0,0.9,-1.0,,-1.0,,0.82,,0.82,
surviving_rule,2023-24,3218,2023-12-03T14:00:00+00:00,Ligue 1,France,Brest,Clermont Foot,home,Brest,away,Clermont Foot,0.056324,0.30886,0.252536,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.84,1.72,5.28,1.86,2.04,2.0,,2.0,,1.89,,1.89,,0,1,0,1,1,0,1,0,-1.0,0.72,-1.0,-1.0,1.04,-1.0,,-1.0,,0.89,,0.89,
surviving_rule,2023-24,3220,2023-12-03T14:00:00+00:00,Ligue 1,France,Toulouse,Lorient,home,Toulouse,away,Lorient,0.036592,0.315912,0.27932,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,3.48,2.01,4.1,1.91,1.99,1.86,1.41,1.86,1.41,2.03,3.03,2.03,3.03,1,1,1,1,0,0,0,0,2.48,-1.0,-1.0,0.91,-1.0,0.86,0.41,0.86,0.41,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3221,2023-12-03T16:05:00+00:00,Ligue 1,France,Lille,Metz,home,Lille,away,Metz,0.104202,0.308211,0.204009,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,4.76,1.45,7.69,2.08,1.73,2.48,,2.48,,1.6,,1.6,,0,1,0,1,1,0,1,0,-1.0,0.45,-1.0,1.08,-1.0,-1.0,,-1.0,,0.6,,0.6,
surviving_rule,2023-24,3222,2023-12-03T19:45:00+00:00,Ligue 1,France,Marseille,Stade Rennais,home,Marseille,away,Stade Rennais,0.071166,0.327214,0.256048,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.79,1.95,3.94,2.06,1.84,1.89,,1.89,,2.0,,2.0,,0,1,0,1,1,0,1,0,-1.0,0.95,-1.0,1.06,-1.0,-1.0,,-1.0,,1.0,,1.0,
surviving_rule,2023-24,3223,2023-12-06T20:00:00+00:00,Ligue 1,France,Marseille,Lyon,home,Marseille,away,Lyon,0.037151,0.303933,0.266782,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.64,1.98,4.0,2.05,1.75,1.99,1.43,1.99,1.43,1.84,3.02,1.84,3.02,0,1,0,1,1,0,1,0,-1.0,0.98,-1.0,-1.0,0.75,-1.0,0.43,-1.0,0.43,0.84,-1.0,0.84,-1.0
surviving_rule,2023-24,3229,2023-12-10T14:00:00+00:00,Ligue 1,France,Clermont Foot,Lille,away,Lille,home,Clermont Foot,0.033425,0.304026,0.270601,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.59,1.89,4.51,1.75,2.05,,1.94,1.94,,,1.94,1.94,,1,1,1,1,0,0,0,0,2.59,-1.0,-1.0,0.75,-1.0,,0.94,0.94,,,-1.0,-1.0,
surviving_rule,2023-24,3232,2023-12-10T16:05:00+00:00,Ligue 1,France,Lyon,Toulouse,home,Lyon,away,Toulouse,0.073175,0.310645,0.23747,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,4.09,1.76,4.61,2.05,1.75,2.19,1.43,2.19,1.43,1.75,3.03,1.75,3.03,0,1,0,1,1,0,1,0,-1.0,0.76,-1.0,-1.0,0.75,-1.0,0.43,-1.0,0.43,0.75,-1.0,0.75,-1.0
surviving_rule,2023-24,3233,2023-12-10T19:45:00+00:00,Ligue 1,France,Lorient,Marseille,away,Marseille,home,Lorient,0.045776,0.304349,0.258573,away,2,4,6,0,1,0,0,1,0,1,0,0,0,0,0,0,3.76,1.78,4.98,1.93,1.97,1.4,1.97,1.97,1.4,2.95,1.92,1.92,2.95,0,0,0,0,1,1,1,1,-1.0,0.78,-1.0,-1.0,0.97,-1.0,-1.0,-1.0,-1.0,1.95,0.92,0.92,1.95
surviving_rule,2023-24,3240,2023-12-17T14:00:00+00:00,Ligue 1,France,Toulouse,Stade Rennais,away,Stade Rennais,home,Toulouse,0.028914,0.318354,0.28944,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.36,2.3,3.38,2.01,1.89,1.42,1.65,1.65,1.42,3.08,2.37,2.37,3.08,1,1,1,1,0,0,0,0,2.36,-1.0,-1.0,1.01,-1.0,0.42,0.65,0.65,0.42,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3242,2023-12-17T19:45:00+00:00,Ligue 1,France,Lille,Paris Saint-Germain,away,Paris Saint-Germain,home,Lille,0.078038,0.322149,0.244111,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,3.98,1.91,3.93,2.15,1.67,1.51,2.2,2.2,1.51,2.71,1.74,1.74,2.71,1,1,1,1,0,0,0,0,2.98,-1.0,-1.0,1.15,-1.0,0.51,1.2,1.2,0.51,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3245,2023-12-20T20:00:00+00:00,Ligue 1,France,Lyon,Nantes,home,Lyon,away,Nantes,0.047958,0.305863,0.257905,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.76,1.83,4.57,2.08,1.73,1.94,,1.94,,1.94,,1.94,,1,1,1,1,0,0,0,0,-1.0,0.83,-1.0,1.08,-1.0,0.94,,0.94,,-1.0,,-1.0,
surviving_rule,2023-24,3246,2023-12-20T20:00:00+00:00,Ligue 1,France,Montpellier HSC,Marseille,away,Marseille,home,Montpellier HSC,0.052363,0.318267,0.265904,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,3.65,1.97,4.02,2.0,1.8,1.43,1.88,1.88,1.43,2.99,2.02,2.02,2.99,1,1,1,1,0,0,0,0,2.65,-1.0,-1.0,1.0,-1.0,0.43,0.88,0.88,0.43,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3247,2023-12-20T20:00:00+00:00,Ligue 1,France,Nice,Lens,home,Nice,away,Lens,0.011891,0.312912,0.301021,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.23,2.34,3.43,1.62,2.25,1.6,,1.6,,2.48,,2.48,,0,1,0,1,1,0,1,0,-1.0,1.34,-1.0,0.62,-1.0,-1.0,,-1.0,,1.48,,1.48,
surviving_rule,2023-24,3249,2023-12-20T20:00:00+00:00,Ligue 1,France,Stade de Reims,Le Havre AC,home,Stade de Reims,away,Le Havre AC,0.054177,0.304704,0.250526,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.88,1.75,5.01,1.95,1.95,2.01,,2.01,,1.88,,1.88,,1,1,1,1,0,0,0,0,-1.0,0.75,-1.0,0.95,-1.0,1.01,,1.01,,-1.0,,-1.0,
surviving_rule,2023-24,3253,2024-01-13T16:00:00+00:00,Ligue 1,France,AS Monaco,Stade de Reims,home,AS Monaco,away,Stade de Reims,0.073841,0.305095,0.231254,away,1,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,4.18,1.7,4.83,2.3,1.6,2.35,1.43,2.35,1.43,1.66,3.03,1.66,3.03,1,0,1,0,0,1,0,1,-1.0,-1.0,3.83,-1.0,0.6,1.35,-1.0,1.35,-1.0,-1.0,2.03,-1.0,2.03
surviving_rule,2023-24,3257,2024-01-14T14:00:00+00:00,Ligue 1,France,Metz,Toulouse,away,Toulouse,home,Metz,0.012896,0.325587,0.312691,away,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3.11,2.61,3.09,1.6,2.3,1.42,1.47,1.47,1.42,2.98,2.87,2.87,2.98,1,1,1,1,0,0,0,0,-1.0,1.61,-1.0,0.6,-1.0,0.42,0.47,0.47,0.42,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3259,2024-01-14T16:05:00+00:00,Ligue 1,France,Le Havre AC,Lyon,away,Lyon,home,Le Havre AC,0.019178,0.329623,0.310445,home,3,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,3.14,2.52,3.22,1.73,2.08,1.42,1.51,1.51,1.42,3.04,2.74,2.74,3.04,0,1,1,0,1,0,0,1,-1.0,-1.0,2.22,-1.0,1.08,-1.0,0.51,0.51,-1.0,2.04,-1.0,-1.0,2.04
surviving_rule,2023-24,3261,2024-01-26T20:00:00+00:00,Ligue 1,France,Lyon,Stade Rennais,home,Lyon,away,Stade Rennais,0.01809,0.303381,0.285291,away,2,3,5,0,0,1,0,1,0,1,0,0,0,0,0,0,3.41,2.64,2.81,1.75,2.05,1.57,1.53,1.57,1.53,2.54,2.67,2.54,2.67,0,0,0,0,1,1,1,1,-1.0,-1.0,1.81,-1.0,1.05,-1.0,-1.0,-1.0,-1.0,1.54,1.67,1.54,1.67
surviving_rule,2023-24,3262,2024-01-27T16:00:00+00:00,Ligue 1,France,Nice,Metz,home,Nice,away,Metz,0.095218,0.320889,0.225671,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4.29,1.44,9.49,1.73,2.08,2.04,,2.04,,1.85,,1.85,,1,1,1,1,0,0,0,0,-1.0,0.44,-1.0,0.73,-1.0,1.04,,1.04,,-1.0,,-1.0,
surviving_rule,2023-24,3264,2024-01-28T12:00:00+00:00,Ligue 1,France,Montpellier HSC,Lille,away,Lille,home,Montpellier HSC,0.053368,0.319257,0.265889,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.65,1.94,4.15,1.89,2.01,1.41,1.88,1.88,1.41,2.93,2.02,2.02,2.93,1,1,1,1,0,0,0,0,2.65,-1.0,-1.0,0.89,-1.0,0.41,0.88,0.88,0.41,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,3269,2024-01-28T19:45:00+00:00,Ligue 1,France,Paris Saint-Germain,Brest,home,Paris Saint-Germain,away,Brest,0.11311,0.308041,0.194931,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,4.98,1.45,7.16,2.4,1.53,,,,,,,,,0,0,0,0,1,1,1,1,3.98,-1.0,-1.0,-1.0,0.53,,,,,,,,
surviving_rule,2023-24,3274,2024-02-04T14:00:00+00:00,Ligue 1,France,Lille,Clermont Foot,home,Lille,away,Clermont Foot,0.111832,0.314481,0.202649,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,4.78,1.44,7.77,2.05,1.85,2.45,,2.45,,1.58,,1.58,,0,1,0,1,1,0,1,0,-1.0,0.44,-1.0,-1.0,0.85,-1.0,,-1.0,,0.58,,0.58,
