subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
positive_edge,2023-24,3125,2023-08-27T19:45:00+00:00,Ligue 1,France,Nice,Lyon,home,Nice,away,Lyon,0.008879,0.274713,0.265835,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.68,2.07,3.74,2.2,1.67,1.99,1.51,1.99,1.51,1.89,2.73,1.89,2.73,1,1,1,1,0,0,0,0,2.68,-1.0,-1.0,1.2,-1.0,0.99,0.51,0.99,0.51,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3126,2023-09-01T20:00:00+00:00,Ligue 1,France,Nantes,Marseille,away,Marseille,home,Nantes,0.04795,0.273388,0.225437,draw,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,4.31,1.61,5.68,2.1,1.73,,2.43,2.43,,,1.62,1.62,,1,1,1,1,0,0,0,0,3.31,-1.0,-1.0,1.1,-1.0,,1.43,1.43,,,-1.0,-1.0,
positive_edge,2023-24,3127,2023-09-02T16:00:00+00:00,Ligue 1,France,Brest,Stade Rennais,away,Stade Rennais,home,Brest,0.003678,0.274698,0.27102,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.6,2.11,3.66,2.1,1.73,1.44,1.85,1.85,1.44,2.97,2.04,2.04,2.97,1,1,1,1,0,0,0,0,2.6,-1.0,-1.0,1.1,-1.0,0.44,0.85,0.85,0.44,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3128,2023-09-02T20:00:00+00:00,Ligue 1,France,AS Monaco,Lens,home,AS Monaco,away,Lens,0.00423,0.250403,0.246173,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.97,1.99,3.72,2.38,1.57,2.13,1.54,2.13,1.54,1.79,2.62,1.79,2.62,0,1,0,1,1,0,1,0,-1.0,0.99,-1.0,-1.0,0.57,-1.0,0.54,-1.0,0.54,0.79,-1.0,0.79,-1.0
positive_edge,2023-24,3129,2023-09-03T12:00:00+00:00,Ligue 1,France,Toulouse,Clermont Foot,home,Toulouse,away,Clermont Foot,0.012042,0.288901,0.276859,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,3.53,2.27,3.34,2.01,1.89,1.69,1.43,1.69,1.43,2.27,3.01,2.27,3.01,0,0,0,0,1,1,1,1,2.53,-1.0,-1.0,-1.0,0.89,-1.0,-1.0,-1.0,-1.0,1.27,2.01,1.27,2.01
positive_edge,2023-24,3131,2023-09-03T14:00:00+00:00,Ligue 1,France,Lille,Montpellier HSC,home,Lille,away,Montpellier HSC,0.017034,0.269768,0.252734,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.87,1.96,3.94,2.3,1.62,2.08,1.47,2.08,1.47,1.83,2.88,1.83,2.88,1,1,1,1,0,0,0,0,-1.0,0.96,-1.0,1.3,-1.0,1.08,0.47,1.08,0.47,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3132,2023-09-03T14:00:00+00:00,Ligue 1,France,Metz,Stade de Reims,away,Stade de Reims,home,Metz,0.031188,0.27885,0.247663,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,3.94,1.78,4.78,2.03,1.87,1.41,2.13,2.13,1.41,3.06,1.79,1.79,3.06,0,0,0,0,1,1,1,1,2.94,-1.0,-1.0,-1.0,0.87,-1.0,-1.0,-1.0,-1.0,2.06,0.79,0.79,2.06
positive_edge,2023-24,3133,2023-09-03T16:05:00+00:00,Ligue 1,France,Nice,Strasbourg,home,Nice,away,Strasbourg,0.019008,0.298312,0.279304,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.49,1.85,5.03,1.91,1.99,1.83,,1.83,,2.07,,2.07,,0,1,0,1,1,0,1,0,-1.0,0.85,-1.0,0.91,-1.0,-1.0,,-1.0,,1.07,,1.07,
positive_edge,2023-24,3134,2023-09-03T19:45:00+00:00,Ligue 1,France,Lyon,Paris Saint-Germain,away,Paris Saint-Germain,home,Lyon,0.077537,0.291815,0.214278,away,1,4,5,0,1,0,0,1,0,1,0,0,0,0,0,0,4.54,1.63,5.15,2.75,1.44,1.43,2.64,2.64,1.43,3.03,1.54,1.54,3.03,1,0,0,1,0,1,1,0,-1.0,0.63,-1.0,-1.0,0.44,0.43,-1.0,-1.0,0.43,-1.0,0.54,0.54,-1.0
positive_edge,2023-24,3135,2023-09-15T20:00:00+00:00,Ligue 1,France,Paris Saint-Germain,Nice,home,Paris Saint-Germain,away,Nice,0.068207,0.281254,0.213046,away,2,3,5,0,0,1,0,1,0,1,0,0,0,0,0,0,4.61,1.58,5.94,2.3,1.62,2.58,,2.58,,1.57,,1.57,,0,0,0,0,1,1,1,1,-1.0,-1.0,4.94,-1.0,0.62,-1.0,,-1.0,,0.57,,0.57,
